player_id,player_name,player_position,team_shortname,top_movement,top_off_ball_runs,top_choice,top_choice_attempts,top_press,top_movement_build_up,top_movement_create,top_movement_finish,top_movement_direct,top_movement_quick_break,top_movement_transition,top_movement_set_play,top_movement_chaotic,top_off_ball_runs_build_up,top_off_ball_runs_create,top_off_ball_runs_finish,top_off_ball_runs_direct,top_off_ball_runs_quick_break,top_off_ball_runs_transition,top_off_ball_runs_set_play,top_off_ball_runs_chaotic,top_off_ball_runs_behind,top_off_ball_runs_coming_short,top_off_ball_runs_cross_receiver,top_off_ball_runs_dropping_off,top_off_ball_runs_overlap,top_off_ball_runs_pulling_half_space,top_off_ball_runs_pulling_wide,top_off_ball_runs_run_ahead_of_the_ball,top_off_ball_runs_support,top_off_ball_runs_underlap,top_press_pressing,top_press_pressure,top_press_counter_press,top_press_recovery_press,top_press_other,top_movement_winning,top_movement_drawing,top_movement_loosing,top_off_ball_runs_winning,top_off_ball_runs_drawing,top_off_ball_runs_loosing,top_choice_winning,top_choice_drawing,top_choice_loosing,top_choice_attempts_winning,top_choice_attempts_drawing,top_choice_attempts_loosing,top_press_winning,top_press_drawing,top_press_loosing,top_movement_left,top_movement_center,top_movement_right,top_movement_middle_third,top_movement_attacking_third,top_movement_penalty,top_off_ball_runs_left,top_off_ball_runs_center,top_off_ball_runs_right,top_off_ball_runs_middle_third,top_off_ball_runs_attacking_third,top_off_ball_runs_penalty,top_choice_left,top_choice_center,top_choice_right,top_choice_attempts_left,top_choice_attempts_center,top_choice_attempts_right,top_choice_middle_third,top_choice_attacking_third,top_choice_attempts_middle_third,top_choice_attempts_attacking_third,top_choice_penalty,top_choice_attempts_penalty,top_choice_build_up,top_choice_create,top_choice_finish,top_choice_direct,top_choice_quick_break,top_choice_transition,top_choice_set_play,top_choice_chaotic,top_choice_attempts_build_up,top_choice_attempts_create,top_choice_attempts_finish,top_choice_attempts_direct,top_choice_attempts_quick_break,top_choice_attempts_transition,top_choice_attempts_set_play,top_choice_attempts_chaotic,top_movement_jogging,top_movement_running,top_movement_hsr,top_movement_sprinting,top_off_ball_runs_running,top_off_ball_runs_hsr,top_off_ball_runs_sprinting
11117,Z. Machach,AM,Melbourne V FC,1.47,0.61,0.3,30.0,0.25,0.01,0.15,0.85,0.01,0.01,0.21,0.11,0.13,0.0,0.03,0.38,0.0,0.0,0.14,0.01,0.06,0.0,0.01,0.12,0.0,0.0,0.01,0.01,0.29,0.16,0.02,0.0,-0.25,0.0,0.25,0.25,0.48,0.99,0.0,0.14,0.47,0.0,0.36,0.25,0.0,14.0,16.0,0.0,0.25,0.0,0.0,0.32,0.75,0.4,0.22,1.25,0.56,0.09,0.34,0.18,0.05,0.56,0.29,0.44,0.3,0.18,9.0,10.0,11.0,0.6,0.24,5.0,25.0,1.0,3.0,0.0,0.33,0.25,1.0,0.33,0.25,0.0,0.5,0.0,3.0,16.0,1.0,3.0,4.0,1.0,2.0,0.87,0.35,0.07,0.0,0.5,0.08,0.02
51685,L. Jackson,LCB,Melbourne V FC,0.21,0.0,0.28,29.0,1.5,0.0,0.01,0.02,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.25,0.01,0.19,0.0,0.0,0.0,0.0,0.17,0.35,0.0,12.0,17.0,0.0,1.25,0.25,0.0,0.02,0.18,0.0,0.02,0.18,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.67,0.33,20.0,6.0,3.0,0.31,0.0,26.0,0.0,0.0,0.0,0.2,0.32,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0
51015,A. Rufer,DM,Wellington P FC,0.31,0.14,0.25,44.0,8.0,0.01,0.04,0.09,0.01,0.13,0.01,0.03,0.0,0.0,0.01,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,4.5,2.0,0.0,0.03,0.29,0.0,0.0,0.13,0.0,0.08,0.31,0.0,12.0,32.0,0.0,4.75,3.25,0.07,0.18,0.06,0.07,0.23,0.13,0.0,0.13,0.01,0.01,0.13,0.13,0.19,0.55,0.12,16.0,11.0,17.0,0.29,0.3,24.0,10.0,1.0,1.0,0.14,0.14,0.43,1.0,0.0,1.0,0.5,0.33,7.0,22.0,7.0,1.0,1.0,1.0,2.0,3.0,0.15,0.01,0.13,0.0,0.01,0.13,0.0
698137,I. Hughes,RCB,Wellington P FC,0.17,0.01,0.25,20.0,3.75,0.0,0.01,0.05,0.0,0.0,0.0,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,-0.5,2.75,0.0,0.01,0.16,0.0,0.0,0.01,0.0,0.33,0.24,0.0,3.0,17.0,0.0,2.0,1.75,0.04,0.06,0.07,0.03,0.13,0.13,0.0,0.0,0.01,0.0,0.01,0.01,0.33,0.4,0.17,3.0,5.0,12.0,0.44,0.0,9.0,1.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.43,6.0,5.0,1.0,1.0,0.0,0.0,0.0,7.0,0.11,0.01,0.0,0.0,0.01,0.0,0.0
11885,D. Arzani,RW,Melbourne V FC,1.43,0.89,0.25,28.0,0.5,0.01,0.13,0.7,0.0,0.15,0.24,0.1,0.1,0.0,0.08,0.46,0.0,0.11,0.17,0.05,0.02,0.1,0.01,0.04,0.01,0.04,0.01,0.01,0.29,0.35,0.02,0.0,0.25,0.0,0.25,0.0,0.63,0.8,0.0,0.43,0.46,0.0,0.36,0.18,0.0,11.0,17.0,0.0,0.5,0.0,0.0,0.22,0.78,0.43,0.13,1.29,0.21,0.09,0.43,0.37,0.04,0.85,0.47,0.33,0.33,0.19,3.0,9.0,16.0,0.44,0.16,9.0,19.0,0.4,5.0,0.0,0.5,0.24,0.0,0.0,0.0,0.0,0.33,0.0,4.0,17.0,0.0,0.0,3.0,1.0,3.0,0.57,0.26,0.36,0.13,0.38,0.39,0.13
51028,S. Sutton,LB,Wellington P FC,0.58,0.38,0.23,30.0,2.75,0.02,0.08,0.4,0.01,0.0,0.03,0.02,0.02,0.01,0.04,0.32,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.19,0.0,0.09,0.0,0.0,0.03,0.05,0.02,0.0,0.0,0.0,0.5,2.25,0.0,0.08,0.5,0.0,0.02,0.36,0.0,0.2,0.25,0.0,10.0,20.0,0.0,2.0,0.75,0.38,0.19,0.0,0.13,0.42,0.19,0.19,0.19,0.0,0.05,0.32,0.27,0.24,0.33,0.0,25.0,3.0,2.0,0.23,0.43,13.0,7.0,1.0,1.0,0.08,0.44,0.14,0.0,0.0,0.0,0.0,1.0,12.0,9.0,7.0,1.0,0.0,0.0,0.0,1.0,0.17,0.06,0.02,0.28,0.05,0.03,0.27
50977,J. Rawlins,RB,Melbourne V FC,0.72,0.28,0.22,27.0,0.75,0.0,0.11,0.55,0.0,0.0,0.02,0.0,0.04,0.0,0.06,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.08,0.0,0.03,0.08,0.03,0.0,0.0,0.75,0.0,0.0,0.0,0.41,0.31,0.0,0.12,0.16,0.0,0.26,0.12,0.0,19.0,8.0,0.0,0.0,0.75,0.0,0.0,0.07,0.64,0.12,0.59,0.1,0.0,0.0,0.28,0.03,0.25,0.09,0.0,0.25,0.22,0.0,4.0,23.0,0.2,0.29,10.0,14.0,0.33,3.0,0.0,0.25,0.18,0.0,0.0,0.0,0.0,0.33,1.0,12.0,11.0,0.0,0.0,0.0,0.0,3.0,0.43,0.11,0.04,0.03,0.2,0.05,0.03
27003,K. Nagasawa,AM,Wellington P FC,1.18,0.78,0.2,10.0,3.25,0.02,0.26,0.34,0.06,0.1,0.1,0.04,0.26,0.0,0.16,0.22,0.05,0.1,0.09,0.0,0.14,0.14,0.0,0.39,0.0,0.0,0.07,0.01,0.11,0.06,0.0,0.0,1.25,0.0,1.25,0.75,0.0,0.65,0.53,0.0,0.47,0.31,0.0,0.14,0.33,0.0,7.0,3.0,0.0,2.5,0.75,0.11,0.81,0.26,0.24,0.93,0.62,0.07,0.51,0.2,0.06,0.72,0.53,0.0,0.33,0.25,3.0,3.0,4.0,0.14,0.5,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,1.0,2.0,0.34,0.29,0.35,0.09,0.45,0.24,0.09
7698,M. Langerak,GK,Melbourne V FC,0.0,0.0,0.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,2.0,1.0,0.25,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34718,J. Oluwayemi,GK,Wellington P FC,0.0,0.0,0.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.0,2.0,0.5,0.0,2.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799092,M. Sheridan,LM,Wellington P FC,0.49,0.19,0.18,17.0,4.0,0.01,0.09,0.11,0.0,0.0,0.09,0.01,0.17,0.0,0.06,0.0,0.0,0.0,0.07,0.0,0.05,0.0,0.0,0.07,0.0,0.08,0.0,0.0,0.01,0.03,0.0,0.0,1.25,0.0,2.25,0.5,0.0,0.22,0.27,0.0,0.1,0.08,0.0,0.17,0.2,0.0,12.0,5.0,0.0,2.75,1.25,0.35,0.11,0.03,0.12,0.35,0.09,0.16,0.02,0.0,0.03,0.15,0.05,0.0,0.6,0.0,11.0,5.0,1.0,0.25,0.0,8.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.25,0.03,0.05,0.1,0.04,0.05,0.1
42510,S. Wootton,LCB,Wellington P FC,0.14,0.0,0.18,22.0,4.0,0.0,0.01,0.06,0.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.5,1.75,0.0,0.01,0.14,0.0,0.0,0.0,0.0,0.4,0.12,0.0,5.0,17.0,0.0,2.25,1.75,0.05,0.09,0.0,0.02,0.11,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.25,0.14,11.0,4.0,7.0,0.23,1.0,13.0,1.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
26969,H. Ishige,AM,Wellington P FC,1.51,0.89,0.18,11.0,1.5,0.02,0.14,0.74,0.04,0.3,0.04,0.05,0.17,0.01,0.02,0.45,0.02,0.3,0.04,0.0,0.05,0.06,0.0,0.64,0.0,0.0,0.01,0.0,0.1,0.04,0.03,0.0,1.0,0.0,0.25,0.25,0.0,0.73,0.78,0.0,0.42,0.47,0.0,0.25,0.0,0.0,8.0,3.0,0.0,1.25,0.25,0.19,1.22,0.09,0.18,1.29,1.0,0.09,0.74,0.06,0.02,0.85,0.67,0.4,0.0,0.0,5.0,5.0,1.0,0.4,0.0,5.0,3.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.65,0.06,0.74,0.03,0.33,0.55,0.0
159688,J. Valadon,LDM,Melbourne V FC,1.24,0.36,0.16,19.0,1.75,0.01,0.08,0.7,0.0,0.07,0.28,0.03,0.07,0.0,0.02,0.31,0.0,0.01,0.01,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.16,0.0,0.0,0.25,0.0,0.75,0.75,0.44,0.8,0.0,0.09,0.27,0.0,0.14,0.17,0.0,7.0,12.0,0.0,0.75,1.0,0.0,0.18,0.69,0.37,0.17,1.05,0.49,0.05,0.22,0.09,0.05,0.31,0.12,0.0,0.22,0.17,4.0,9.0,6.0,0.17,0.18,6.0,11.0,1.0,1.0,0.0,0.0,0.29,0.0,0.0,0.0,0.25,0.0,0.0,4.0,7.0,0.0,0.0,0.0,4.0,4.0,0.94,0.13,0.12,0.0,0.22,0.14,0.0
811820,K. Bos,LB,Melbourne V FC,0.62,0.16,0.16,38.0,0.5,0.01,0.08,0.46,0.0,0.0,0.03,0.04,0.0,0.0,0.03,0.11,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.09,0.05,0.0,0.0,0.5,0.0,-0.25,0.25,0.47,0.15,0.0,0.12,0.04,0.0,0.12,0.18,0.0,16.0,22.0,0.0,0.75,-0.25,0.0,0.41,0.2,0.01,0.1,0.52,0.09,0.12,0.04,0.0,0.03,0.13,0.0,0.12,0.27,0.0,25.0,11.0,2.0,0.22,0.14,18.0,14.0,0.5,2.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,2.0,16.0,12.0,1.0,0.0,1.0,4.0,2.0,0.41,0.07,0.09,0.0,0.09,0.07,0.0
50955,N. Velupillay,LW,Melbourne V FC,2.36,1.16,0.12,16.0,1.25,0.01,0.34,1.19,0.01,0.22,0.32,0.12,0.14,0.0,0.16,0.51,0.0,0.19,0.23,0.02,0.05,0.14,0.02,0.2,0.0,0.03,0.0,0.0,0.38,0.38,0.01,0.25,0.25,0.0,0.5,0.25,1.27,1.09,0.0,0.59,0.57,0.0,0.12,0.12,0.0,8.0,8.0,0.0,0.75,0.5,0.0,1.1,1.13,0.12,0.32,2.03,0.92,0.67,0.35,0.14,0.03,1.12,0.53,0.11,0.5,0.0,9.0,2.0,5.0,0.17,0.12,6.0,8.0,1.0,1.0,0.0,0.17,0.0,0.0,0.0,0.33,0.0,0.0,0.0,6.0,3.0,0.0,1.0,3.0,1.0,2.0,1.27,0.57,0.26,0.08,0.7,0.39,0.06
9175,Roderick Miranda,RCB,Melbourne V FC,0.2,0.02,0.09,23.0,1.0,0.0,0.02,0.08,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,1.5,0.01,0.19,0.0,0.0,0.02,0.0,0.12,0.07,0.0,8.0,15.0,0.0,-0.25,1.25,0.0,0.02,0.13,0.05,0.03,0.17,0.09,0.02,0.0,0.0,0.0,0.02,0.02,0.1,0.0,0.1,10.0,3.0,10.0,0.08,0.12,12.0,8.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,1.0,4.0,11.0,5.0,0.0,0.0,0.0,2.0,1.0,0.14,0.01,0.0,0.0,0.0,0.0,0.0
157294,R. Teague,RDM,Melbourne V FC,0.24,0.02,0.06,18.0,1.0,0.0,0.04,0.17,0.0,0.0,0.0,0.01,0.02,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.5,0.0,0.5,0.0,0.08,0.17,0.0,0.02,0.01,0.0,0.0,0.08,0.0,5.0,13.0,0.0,0.75,0.25,0.0,0.08,0.04,0.12,0.07,0.17,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.12,0.0,0.0,8.0,4.0,6.0,0.1,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,1.0,0.0,0.0,0.17,0.0,0.0,0.0,0.02,0.0,0.0
