player_id,player_name,player_position,team_shortname,top_movement,top_off_ball_runs,top_choice,top_choice_attempts,top_press,top_movement_build_up,top_movement_create,top_movement_finish,top_movement_direct,top_movement_quick_break,top_movement_transition,top_movement_set_play,top_movement_chaotic,top_off_ball_runs_build_up,top_off_ball_runs_create,top_off_ball_runs_finish,top_off_ball_runs_direct,top_off_ball_runs_quick_break,top_off_ball_runs_transition,top_off_ball_runs_set_play,top_off_ball_runs_chaotic,top_off_ball_runs_behind,top_off_ball_runs_coming_short,top_off_ball_runs_cross_receiver,top_off_ball_runs_dropping_off,top_off_ball_runs_overlap,top_off_ball_runs_pulling_half_space,top_off_ball_runs_pulling_wide,top_off_ball_runs_run_ahead_of_the_ball,top_off_ball_runs_support,top_off_ball_runs_underlap,top_press_pressing,top_press_pressure,top_press_counter_press,top_press_recovery_press,top_press_other,top_movement_winning,top_movement_drawing,top_movement_loosing,top_off_ball_runs_winning,top_off_ball_runs_drawing,top_off_ball_runs_loosing,top_choice_winning,top_choice_drawing,top_choice_loosing,top_choice_attempts_winning,top_choice_attempts_drawing,top_choice_attempts_loosing,top_press_winning,top_press_drawing,top_press_loosing,top_movement_left,top_movement_center,top_movement_right,top_movement_middle_third,top_movement_attacking_third,top_movement_penalty,top_off_ball_runs_left,top_off_ball_runs_center,top_off_ball_runs_right,top_off_ball_runs_middle_third,top_off_ball_runs_attacking_third,top_off_ball_runs_penalty,top_choice_left,top_choice_center,top_choice_right,top_choice_attempts_left,top_choice_attempts_center,top_choice_attempts_right,top_choice_middle_third,top_choice_attacking_third,top_choice_attempts_middle_third,top_choice_attempts_attacking_third,top_choice_penalty,top_choice_attempts_penalty,top_choice_build_up,top_choice_create,top_choice_finish,top_choice_direct,top_choice_quick_break,top_choice_transition,top_choice_set_play,top_choice_chaotic,top_choice_attempts_build_up,top_choice_attempts_create,top_choice_attempts_finish,top_choice_attempts_direct,top_choice_attempts_quick_break,top_choice_attempts_transition,top_choice_attempts_set_play,top_choice_attempts_chaotic,top_movement_jogging,top_movement_running,top_movement_hsr,top_movement_sprinting,top_off_ball_runs_running,top_off_ball_runs_hsr,top_off_ball_runs_sprinting
795537,T. Waddingham,CF,Brisbane FC,4.52,1.17,0.5,6.0,-0.25,0.02,0.42,2.88,0.04,0.91,0.0,0.05,0.2,0.0,0.1,0.61,0.0,0.33,0.0,0.03,0.1,0.2,0.0,0.63,0.0,0.0,0.02,0.0,0.23,0.09,0.0,0.0,0.0,0.0,-0.5,0.25,0.0,2.27,2.25,0.0,0.51,0.66,0.0,0.6,0.0,0.0,5.0,1.0,0.0,-0.25,0.0,0.19,4.07,0.25,0.26,4.25,3.15,0.03,0.97,0.16,0.04,1.13,0.72,0.5,0.5,0.5,2.0,2.0,2.0,0.5,0.5,2.0,4.0,0.5,2.0,0.0,1.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,3.34,0.92,0.03,0.0,1.04,0.13,0.0
560986,K. Jelacic,LW,Brisbane FC,1.76,0.65,0.43,30.0,1.0,0.02,0.31,1.14,0.02,0.21,0.0,0.0,0.06,0.0,0.16,0.39,0.0,0.11,0.0,0.0,0.0,0.0,0.01,0.18,0.0,0.0,0.03,0.02,0.36,0.03,0.01,0.0,-0.25,0.0,1.25,0.0,0.0,1.32,0.44,0.0,0.46,0.2,0.0,0.33,0.67,0.0,21.0,9.0,0.0,1.0,0.0,0.4,0.95,0.42,0.32,1.44,0.55,0.07,0.41,0.17,0.09,0.56,0.2,0.4,0.44,0.45,10.0,9.0,11.0,0.36,0.5,11.0,18.0,0.25,4.0,0.0,0.33,0.47,0.0,0.25,0.0,0.0,1.0,0.0,9.0,15.0,0.0,4.0,0.0,0.0,2.0,1.05,0.49,0.06,0.0,0.63,0.02,0.0
965698,J. Brazete,RW,Brisbane FC,0.65,0.2,0.43,7.0,0.0,0.0,0.06,0.3,0.0,0.11,0.0,0.11,0.05,0.0,0.0,0.11,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.02,0.01,0.02,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.2,0.0,0.0,0.43,0.0,0.0,7.0,0.0,0.0,0.0,0.3,0.28,0.06,0.07,0.57,0.27,0.11,0.08,0.0,0.0,0.19,0.16,0.5,0.0,1.0,4.0,2.0,1.0,0.0,0.6,2.0,5.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.51,0.11,0.0,0.0,0.2,0.0,0.0
50982,R. Warland,LB,Perth Glory,0.16,0.06,0.4,25.0,6.75,0.0,0.03,0.11,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.0,0.0,4.0,0.0,1.0,1.75,0.0,0.16,0.0,0.0,0.06,0.0,0.33,0.41,0.0,3.0,22.0,0.0,1.75,5.0,0.0,0.13,0.03,0.0,0.06,0.09,0.0,0.06,0.0,0.0,0.03,0.03,0.0,0.39,0.5,0.0,18.0,6.0,1.0,0.28,1.0,18.0,4.0,1.0,1.0,1.0,0.33,0.6,1.0,0.0,0.0,0.0,0.0,2.0,12.0,5.0,1.0,0.0,1.0,0.0,3.0,0.08,0.03,0.02,0.0,0.06,0.0,0.0
560882,F. Bérenguer,AM,Brisbane FC,1.67,0.69,0.4,30.0,0.0,0.01,0.16,0.93,0.02,0.36,0.0,0.15,0.04,0.0,0.04,0.44,0.0,0.11,0.0,0.11,0.0,0.05,0.0,0.27,0.0,0.01,0.01,0.02,0.15,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.69,0.0,0.0,0.4,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.33,0.89,0.46,0.2,1.47,0.79,0.17,0.32,0.21,0.04,0.66,0.37,0.0,0.5,0.46,5.0,12.0,13.0,0.4,0.38,15.0,13.0,0.67,3.0,0.0,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,0.0,1.0,0.0,1.0,1.0,0.95,0.48,0.1,0.0,0.5,0.19,0.0
51050,B. Warland,LCB,Brisbane FC,0.03,0.0,0.38,16.0,0.5,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,16.0,0.0,0.0,0.5,0.0,0.02,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.17,0.0,9.0,6.0,1.0,0.38,0.5,13.0,2.0,0.0,0.0,1.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
966114,A. Faisal,LW,Perth Glory,1.65,1.04,0.36,14.0,3.75,0.01,0.19,0.63,0.01,0.4,0.11,0.0,0.3,0.01,0.09,0.38,0.0,0.4,0.08,0.0,0.09,0.08,0.0,0.53,0.0,0.0,0.0,0.02,0.26,0.14,0.01,0.0,0.75,0.0,2.25,0.75,0.0,1.65,0.0,0.0,1.04,0.0,0.0,0.36,0.0,0.0,14.0,0.0,0.0,3.75,0.0,0.36,1.14,0.15,0.33,1.3,0.83,0.11,0.8,0.13,0.15,0.89,0.59,0.5,0.4,0.2,4.0,5.0,5.0,0.33,0.38,6.0,8.0,0.33,3.0,0.0,0.33,0.5,0.0,0.0,0.5,0.0,0.0,1.0,3.0,6.0,0.0,1.0,2.0,0.0,1.0,0.68,0.27,0.61,0.04,0.42,0.55,0.07
795530,N. Pennington,LM,Perth Glory,0.56,0.27,0.33,30.0,6.0,0.02,0.07,0.37,0.0,0.01,0.02,0.0,0.08,0.01,0.03,0.17,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.1,0.0,0.0,0.0,0.0,0.07,0.06,0.02,0.0,1.25,0.5,3.0,1.25,0.04,0.52,0.0,0.0,0.26,0.0,0.6,0.28,0.0,5.0,25.0,0.0,1.25,4.75,0.0,0.13,0.24,0.19,0.17,0.36,0.1,0.05,0.12,0.1,0.06,0.2,0.1,0.36,0.29,0.33,11.0,7.0,12.0,0.31,0.44,13.0,9.0,1.0,2.0,0.17,0.36,0.29,0.0,0.0,0.5,0.0,0.5,6.0,11.0,7.0,0.0,0.0,2.0,0.0,4.0,0.33,0.14,0.07,0.0,0.23,0.04,0.0
51002,J. O'Shea,LDM,Brisbane FC,1.39,0.48,0.33,70.0,3.5,0.01,0.13,0.83,0.0,0.34,0.0,0.08,0.01,0.0,0.05,0.17,0.0,0.25,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0.0,0.01,0.0,0.12,0.28,0.02,0.0,0.75,0.0,1.5,1.25,0.0,0.76,0.63,0.0,0.32,0.16,0.0,0.31,0.38,0.0,49.0,21.0,0.0,3.25,0.25,0.29,0.53,0.56,0.21,1.18,0.19,0.03,0.28,0.17,0.05,0.43,0.18,0.17,0.43,0.34,18.0,23.0,29.0,0.35,0.35,40.0,26.0,0.0,3.0,0.25,0.44,0.18,0.0,0.33,0.0,0.0,0.8,4.0,25.0,33.0,0.0,3.0,0.0,0.0,5.0,1.02,0.18,0.08,0.0,0.37,0.11,0.0
560984,D. Williams,CF,Perth Glory,2.18,0.72,0.31,29.0,2.25,0.03,0.27,1.32,0.04,0.02,0.09,0.0,0.41,0.0,0.11,0.52,0.02,0.0,0.05,0.0,0.02,0.01,0.0,0.51,0.0,0.0,0.0,0.0,0.11,0.09,0.0,0.0,0.0,0.0,1.0,1.25,0.34,1.85,0.0,0.1,0.62,0.0,0.33,0.3,0.0,6.0,23.0,0.0,-0.25,2.5,0.0,0.39,1.49,0.3,0.38,1.79,0.85,0.02,0.66,0.03,0.07,0.65,0.48,0.2,0.31,0.36,5.0,13.0,11.0,0.23,0.42,13.0,12.0,0.33,3.0,0.5,0.38,0.21,0.0,1.0,0.5,0.0,0.0,2.0,8.0,14.0,1.0,1.0,2.0,0.0,1.0,1.18,0.28,0.36,0.0,0.37,0.35,0.0
