player_id,player_name,player_position,team_shortname,top_movement,top_off_ball_runs,top_choice,top_choice_attempts,top_press,top_movement_build_up,top_movement_create,top_movement_finish,top_movement_direct,top_movement_quick_break,top_movement_transition,top_movement_set_play,top_movement_chaotic,top_off_ball_runs_build_up,top_off_ball_runs_create,top_off_ball_runs_finish,top_off_ball_runs_direct,top_off_ball_runs_quick_break,top_off_ball_runs_transition,top_off_ball_runs_set_play,top_off_ball_runs_chaotic,top_off_ball_runs_behind,top_off_ball_runs_coming_short,top_off_ball_runs_cross_receiver,top_off_ball_runs_dropping_off,top_off_ball_runs_overlap,top_off_ball_runs_pulling_half_space,top_off_ball_runs_pulling_wide,top_off_ball_runs_run_ahead_of_the_ball,top_off_ball_runs_support,top_off_ball_runs_underlap,top_press_pressing,top_press_pressure,top_press_counter_press,top_press_recovery_press,top_press_other,top_movement_winning,top_movement_drawing,top_movement_loosing,top_off_ball_runs_winning,top_off_ball_runs_drawing,top_off_ball_runs_loosing,top_choice_winning,top_choice_drawing,top_choice_loosing,top_choice_attempts_winning,top_choice_attempts_drawing,top_choice_attempts_loosing,top_press_winning,top_press_drawing,top_press_loosing,top_movement_left,top_movement_center,top_movement_right,top_movement_middle_third,top_movement_attacking_third,top_movement_penalty,top_off_ball_runs_left,top_off_ball_runs_center,top_off_ball_runs_right,top_off_ball_runs_middle_third,top_off_ball_runs_attacking_third,top_off_ball_runs_penalty,top_choice_left,top_choice_center,top_choice_right,top_choice_attempts_left,top_choice_attempts_center,top_choice_attempts_right,top_choice_middle_third,top_choice_attacking_third,top_choice_attempts_middle_third,top_choice_attempts_attacking_third,top_choice_penalty,top_choice_attempts_penalty,top_choice_build_up,top_choice_create,top_choice_finish,top_choice_direct,top_choice_quick_break,top_choice_transition,top_choice_set_play,top_choice_chaotic,top_choice_attempts_build_up,top_choice_attempts_create,top_choice_attempts_finish,top_choice_attempts_direct,top_choice_attempts_quick_break,top_choice_attempts_transition,top_choice_attempts_set_play,top_choice_attempts_chaotic,top_movement_jogging,top_movement_running,top_movement_hsr,top_movement_sprinting,top_off_ball_runs_running,top_off_ball_runs_hsr,top_off_ball_runs_sprinting
159941,M. Tilio,RW,Melbourne City,1.7,0.87,0.36,28.0,0.75,0.01,0.27,1.17,0.01,0.13,0.06,0.01,0.04,0.0,0.19,0.48,0.01,0.13,0.06,0.0,0.0,0.09,0.0,0.54,0.01,0.0,0.01,0.01,0.23,0.0,0.0,0.0,0.5,0.0,0.25,0.0,1.06,0.64,0.0,0.35,0.52,0.0,0.27,0.46,0.0,15.0,13.0,0.0,0.75,0.0,0.0,0.32,0.69,0.68,0.25,1.45,1.0,0.08,0.6,0.19,0.02,0.85,0.54,0.2,0.43,0.38,5.0,7.0,16.0,0.23,0.5,13.0,12.0,0.33,3.0,0.0,0.29,0.35,0.0,0.0,0.0,0.0,1.0,1.0,7.0,17.0,0.0,1.0,0.0,0.0,2.0,0.81,0.24,0.53,0.09,0.35,0.19,0.34
3443,F. Kurto,GK,Macarthur FC,0.0,0.0,0.36,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.5,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.29,5.0,2.0,7.0,0.56,0.0,9.0,0.0,0.0,0.0,0.14,0.0,0.0,0.57,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11891,A. Behich,LB,Melbourne City,0.67,0.23,0.33,52.0,1.0,0.01,0.07,0.54,0.0,0.01,0.0,0.01,0.03,0.0,0.01,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.13,0.03,0.05,0.0,0.5,0.0,0.25,0.25,0.42,0.26,0.0,0.07,0.16,0.0,0.39,0.24,0.0,31.0,21.0,0.0,0.75,0.25,0.0,0.58,0.08,0.01,0.13,0.53,0.16,0.23,0.0,0.0,0.02,0.2,0.11,0.32,0.45,0.0,38.0,11.0,3.0,0.43,0.25,28.0,16.0,0.25,4.0,0.0,0.32,0.33,1.0,0.0,0.0,1.0,0.0,4.0,22.0,21.0,1.0,0.0,0.0,2.0,2.0,0.29,0.07,0.1,0.01,0.21,0.02,0.0
26095,A. Kuen,CF,Melbourne City,2.34,1.11,0.33,27.0,0.75,0.02,0.48,1.59,0.01,0.09,0.04,0.03,0.09,0.01,0.26,0.73,0.0,0.06,0.04,0.0,0.02,0.53,0.03,0.22,0.0,0.0,0.04,0.02,0.15,0.1,0.01,0.0,0.25,0.0,0.5,0.0,1.06,1.28,0.0,0.55,0.57,0.0,0.33,0.33,0.0,18.0,9.0,0.0,0.75,0.0,0.0,1.32,0.81,0.22,0.57,1.76,0.78,0.62,0.42,0.08,0.22,0.89,0.38,0.29,0.38,0.4,14.0,8.0,5.0,0.5,0.25,12.0,12.0,0.0,3.0,0.0,0.44,0.18,0.0,0.0,0.0,0.0,0.75,2.0,9.0,11.0,0.0,0.0,0.0,1.0,4.0,1.47,0.39,0.14,0.29,0.64,0.19,0.29
966118,H. Sawyer,CF,Macarthur FC,0.87,0.46,0.33,3.0,0.25,0.01,0.36,0.31,0.06,0.0,0.09,0.0,0.04,0.0,0.12,0.26,0.0,0.0,0.08,0.0,0.01,0.06,0.01,0.3,0.0,0.0,0.02,0.0,0.02,0.03,0.02,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.87,0.0,0.0,0.46,0.0,0.0,0.33,0.0,0.0,3.0,0.0,0.0,0.25,0.15,0.64,0.08,0.28,0.59,0.35,0.08,0.34,0.04,0.05,0.41,0.3,0.0,0.0,0.33,0.0,0.0,3.0,0.33,0.0,3.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.36,0.06,0.0,0.41,0.06,0.0
808580,K. Adamson,RWB,Macarthur FC,0.4,0.17,0.31,26.0,0.75,0.01,0.08,0.25,0.01,0.0,0.03,0.02,0.0,0.0,0.03,0.1,0.0,0.0,0.01,0.02,0.0,0.02,0.0,0.0,0.0,0.05,0.0,0.0,0.09,0.0,0.0,0.0,0.5,0.0,-0.25,0.5,0.0,0.04,0.36,0.0,0.02,0.15,0.0,0.18,0.4,0.0,11.0,15.0,0.0,0.0,0.75,0.0,0.09,0.31,0.09,0.3,0.0,0.0,0.0,0.17,0.02,0.15,0.02,1.0,0.43,0.22,1.0,7.0,18.0,0.4,0.5,10.0,6.0,0.5,2.0,0.0,0.6,0.33,0.0,0.0,0.0,0.0,0.0,8.0,10.0,6.0,1.0,0.0,0.0,0.0,1.0,0.27,0.05,0.01,0.04,0.11,0.04,0.01
51014,I. Vujica,LWB,Macarthur FC,0.56,0.18,0.29,24.0,3.5,0.01,0.18,0.21,0.0,0.0,0.14,0.0,0.01,0.01,0.06,0.1,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.06,0.02,0.05,0.0,1.5,0.0,0.5,1.5,0.0,0.09,0.47,0.0,0.07,0.11,0.0,0.0,0.33,0.0,3.0,21.0,0.0,0.75,2.75,0.42,0.14,0.0,0.18,0.36,0.07,0.18,0.0,0.0,0.06,0.11,0.0,0.21,0.67,0.5,19.0,3.0,2.0,0.07,0.71,14.0,7.0,0.5,2.0,0.0,0.14,0.57,0.0,0.0,0.0,1.0,0.0,2.0,14.0,7.0,0.0,0.0,0.0,1.0,0.0,0.43,0.08,0.03,0.0,0.13,0.05,0.0
11895,M. Jurman,LCB,Macarthur FC,0.03,0.0,0.29,24.0,0.5,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.1,0.43,0.0,10.0,14.0,0.0,0.75,-0.25,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,18.0,4.0,2.0,0.4,0.0,15.0,2.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,1.0,0.0,0.0,0.0,3.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
50992,K. Trewin,LM,Melbourne City,0.92,0.05,0.26,66.0,2.75,0.01,0.17,0.37,0.0,0.02,0.0,0.31,0.03,0.01,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,1.25,0.0,0.75,0.75,0.47,0.44,0.0,0.03,0.02,0.0,0.29,0.17,0.0,48.0,18.0,0.0,2.25,0.5,0.0,0.41,0.34,0.17,0.34,0.57,0.12,0.02,0.02,0.01,0.03,0.01,0.0,0.17,0.47,0.23,29.0,15.0,22.0,0.27,0.31,37.0,16.0,1.0,1.0,0.2,0.22,0.22,1.0,0.0,0.0,0.25,0.5,10.0,27.0,18.0,2.0,1.0,0.0,4.0,4.0,0.69,0.03,0.16,0.0,0.04,0.0,0.0
7252,M. Leckie,RM,Melbourne City,2.17,0.86,0.25,32.0,2.0,0.02,0.31,1.38,0.01,0.01,0.0,0.29,0.14,0.01,0.25,0.54,0.0,0.01,0.0,0.0,0.05,0.23,0.0,0.28,0.0,0.0,0.03,0.0,0.25,0.07,0.01,0.0,1.25,0.0,0.5,0.25,0.83,1.34,0.0,0.4,0.45,0.0,0.26,0.23,0.0,19.0,13.0,0.0,2.0,0.0,0.0,0.15,1.6,0.42,0.21,1.93,1.21,0.14,0.49,0.23,0.09,0.77,0.28,0.12,0.5,0.19,8.0,8.0,16.0,0.23,0.25,13.0,16.0,1.0,1.0,0.33,0.2,0.21,0.0,0.5,1.0,0.0,0.0,3.0,10.0,14.0,0.0,2.0,1.0,0.0,2.0,1.4,0.31,0.36,0.09,0.52,0.34,0.0
50980,C. Ikonomidis,CF,Macarthur FC,1.22,0.52,0.25,4.0,0.25,0.03,0.29,0.47,0.06,0.27,0.05,0.0,0.04,0.01,0.11,0.08,0.06,0.27,0.0,0.0,0.0,0.1,0.0,0.13,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.58,0.64,0.0,0.46,0.07,0.0,0.5,0.0,0.0,2.0,2.0,0.0,0.25,0.0,0.06,1.06,0.09,0.28,0.93,0.43,0.02,0.48,0.03,0.07,0.45,0.3,0.0,0.0,1.0,2.0,1.0,1.0,0.25,0.0,4.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.46,0.04,0.0,0.44,0.08,0.0
9520,S. Souprayen,LCB,Melbourne City,0.41,0.09,0.22,54.0,1.25,0.0,0.05,0.18,0.0,0.0,0.0,0.16,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.25,0.5,0.0,0.25,0.25,0.21,0.2,0.0,0.07,0.02,0.0,0.14,0.28,0.0,22.0,32.0,0.0,1.0,0.25,0.0,0.2,0.2,0.01,0.09,0.32,0.2,0.01,0.07,0.01,0.01,0.08,0.08,0.3,0.12,0.0,33.0,17.0,4.0,0.27,0.25,41.0,4.0,0.0,1.0,0.33,0.24,0.0,0.0,0.0,0.0,0.0,0.0,9.0,38.0,5.0,1.0,0.0,0.0,0.0,1.0,0.38,0.01,0.0,0.0,0.09,0.0,0.0
51648,J. Hollman,LM,Macarthur FC,0.45,0.13,0.2,10.0,4.0,0.01,0.18,0.24,0.0,0.0,0.01,0.0,0.01,0.0,0.04,0.09,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.01,0.0,0.0,1.75,0.5,0.75,1.0,0.0,0.05,0.4,0.0,0.01,0.12,0.0,0.0,0.33,0.0,4.0,6.0,0.0,1.0,3.0,0.02,0.12,0.31,0.15,0.29,0.16,0.0,0.02,0.11,0.03,0.09,0.06,0.0,1.0,0.0,2.0,2.0,6.0,0.0,0.67,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.33,0.1,0.02,0.0,0.12,0.01,0.0
51006,T. Uskok,RCB,Macarthur FC,0.14,0.0,0.2,40.0,2.5,0.0,0.05,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.25,0.75,0.0,0.01,0.13,0.0,0.0,0.0,0.0,0.27,0.17,0.0,11.0,29.0,0.0,1.25,1.25,0.0,0.07,0.07,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.27,0.17,5.0,11.0,24.0,0.13,0.0,23.0,1.0,0.0,0.0,0.29,0.17,0.0,0.0,0.0,0.0,0.0,0.0,14.0,23.0,1.0,0.0,0.0,0.0,0.0,2.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0
5805,K. Boli,CB,Macarthur FC,0.05,0.0,0.2,30.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-0.25,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.18,0.21,0.0,11.0,19.0,0.0,0.25,-0.25,0.02,0.02,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.18,11.0,8.0,11.0,0.18,0.0,22.0,0.0,0.0,0.0,0.38,0.18,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,0.0,4.0,0.0,0.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
51044,L. Brattan,DM,Macarthur FC,0.3,0.08,0.19,43.0,4.25,0.01,0.11,0.12,0.0,0.02,0.02,0.01,0.01,0.0,0.04,0.01,0.0,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.02,0.05,0.0,0.0,1.25,0.25,1.25,1.5,0.0,0.07,0.23,0.0,0.04,0.04,0.0,0.12,0.2,0.0,8.0,35.0,0.0,1.0,3.25,0.16,0.06,0.08,0.14,0.14,0.03,0.04,0.01,0.03,0.04,0.03,0.0,0.16,0.33,0.13,19.0,9.0,15.0,0.2,0.33,25.0,6.0,0.0,1.0,0.08,0.2,0.25,0.0,0.0,0.0,0.0,0.5,12.0,20.0,8.0,0.0,0.0,1.0,0.0,2.0,0.21,0.07,0.0,0.0,0.08,0.0,0.0
51655,L. Rose,RM,Macarthur FC,0.25,0.02,0.19,16.0,3.5,0.02,0.1,0.12,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.5,0.0,0.5,2.5,0.0,0.0,0.25,0.0,0.0,0.02,0.0,0.0,0.19,0.0,0.0,16.0,0.0,0.0,3.5,0.13,0.04,0.08,0.13,0.12,0.0,0.01,0.01,0.0,0.02,0.0,0.0,0.0,0.5,0.25,6.0,2.0,8.0,0.14,0.33,7.0,6.0,0.0,0.0,0.0,0.14,0.2,0.0,0.0,1.0,0.0,0.0,3.0,7.0,5.0,0.0,0.0,1.0,0.0,0.0,0.21,0.02,0.0,0.0,0.02,0.0,0.0
963054,K. Rahmani,LW,Melbourne City,1.84,1.26,0.15,20.0,0.25,0.01,0.22,1.33,0.01,0.05,0.0,0.14,0.08,0.0,0.15,0.98,0.01,0.0,0.0,0.11,0.0,0.35,0.02,0.66,0.02,0.02,0.01,0.02,0.13,0.0,0.01,0.0,0.25,0.0,0.0,0.0,0.57,1.27,0.0,0.29,0.97,0.0,0.09,0.22,0.0,11.0,9.0,0.0,0.25,0.0,0.0,0.67,0.89,0.28,0.17,1.66,0.75,0.33,0.78,0.14,0.07,1.18,0.89,0.15,0.25,0.0,13.0,4.0,3.0,0.0,0.25,6.0,12.0,0.5,2.0,0.0,0.17,0.11,1.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,1.0,1.0,0.0,1.0,1.0,0.62,0.61,0.5,0.0,1.18,0.06,0.01
