player_id,player_name,player_position,team_shortname,top_movement,top_off_ball_runs,top_choice,top_choice_attempts,top_press,top_movement_build_up,top_movement_create,top_movement_finish,top_movement_direct,top_movement_quick_break,top_movement_transition,top_movement_set_play,top_movement_chaotic,top_off_ball_runs_build_up,top_off_ball_runs_create,top_off_ball_runs_finish,top_off_ball_runs_direct,top_off_ball_runs_quick_break,top_off_ball_runs_transition,top_off_ball_runs_set_play,top_off_ball_runs_chaotic,top_off_ball_runs_behind,top_off_ball_runs_coming_short,top_off_ball_runs_cross_receiver,top_off_ball_runs_dropping_off,top_off_ball_runs_overlap,top_off_ball_runs_pulling_half_space,top_off_ball_runs_pulling_wide,top_off_ball_runs_run_ahead_of_the_ball,top_off_ball_runs_support,top_off_ball_runs_underlap,top_press_pressing,top_press_pressure,top_press_counter_press,top_press_recovery_press,top_press_other,top_movement_winning,top_movement_drawing,top_movement_loosing,top_off_ball_runs_winning,top_off_ball_runs_drawing,top_off_ball_runs_loosing,top_choice_winning,top_choice_drawing,top_choice_loosing,top_choice_attempts_winning,top_choice_attempts_drawing,top_choice_attempts_loosing,top_press_winning,top_press_drawing,top_press_loosing,top_movement_left,top_movement_center,top_movement_right,top_movement_middle_third,top_movement_attacking_third,top_movement_penalty,top_off_ball_runs_left,top_off_ball_runs_center,top_off_ball_runs_right,top_off_ball_runs_middle_third,top_off_ball_runs_attacking_third,top_off_ball_runs_penalty,top_choice_left,top_choice_center,top_choice_right,top_choice_attempts_left,top_choice_attempts_center,top_choice_attempts_right,top_choice_middle_third,top_choice_attacking_third,top_choice_attempts_middle_third,top_choice_attempts_attacking_third,top_choice_penalty,top_choice_attempts_penalty,top_choice_build_up,top_choice_create,top_choice_finish,top_choice_direct,top_choice_quick_break,top_choice_transition,top_choice_set_play,top_choice_chaotic,top_choice_attempts_build_up,top_choice_attempts_create,top_choice_attempts_finish,top_choice_attempts_direct,top_choice_attempts_quick_break,top_choice_attempts_transition,top_choice_attempts_set_play,top_choice_attempts_chaotic,top_movement_jogging,top_movement_running,top_movement_hsr,top_movement_sprinting,top_off_ball_runs_running,top_off_ball_runs_hsr,top_off_ball_runs_sprinting
31147,T. Smith,CB,Auckland FC,0.05,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50979,B. Fornaroli,CF,Melbourne V FC,1.39,0.23,1.0,1.0,0.0,0.0,0.09,1.1,0.01,0.03,0.08,0.0,0.07,0.0,0.0,0.19,0.0,0.0,0.03,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.23,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16,1.13,0.1,0.05,1.34,1.01,0.08,0.11,0.03,0.0,0.23,0.15,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05,0.1,0.08,0.0,0.15,0.08,0.0
43829,N. Moreno,CF,Auckland FC,0.55,0.33,0.5,10.0,1.75,0.01,0.13,0.21,0.0,0.0,0.08,0.04,0.05,0.0,0.07,0.15,0.0,0.0,0.07,0.01,0.01,0.09,0.01,0.06,0.0,0.0,0.01,0.0,0.06,0.1,0.0,0.0,0.25,0.25,1.25,0.0,0.47,0.08,0.0,0.32,0.01,0.0,0.5,0.0,0.0,10.0,0.0,0.0,1.75,0.0,0.0,0.19,0.26,0.1,0.27,0.28,0.11,0.08,0.22,0.04,0.17,0.17,0.06,0.5,1.0,0.33,2.0,2.0,6.0,0.2,1.0,5.0,2.0,1.0,2.0,0.0,0.17,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.19,0.12,0.05,0.11,0.12,0.14,0.07
624628,J. Randall,CF,Auckland FC,1.63,0.92,0.5,4.0,0.5,0.0,0.12,0.84,0.0,0.05,0.35,0.0,0.26,0.0,0.07,0.39,0.0,0.05,0.3,0.0,0.12,0.15,0.0,0.54,0.0,0.0,0.01,0.0,0.11,0.07,0.05,0.0,0.0,0.0,0.5,0.0,0.0,1.63,0.0,0.0,0.92,0.0,0.0,0.5,0.0,0.0,4.0,0.0,0.0,0.5,0.0,0.41,1.03,0.18,0.3,1.33,0.89,0.19,0.66,0.07,0.07,0.85,0.54,0.0,0.67,0.0,0.0,3.0,1.0,0.0,0.67,1.0,3.0,0.5,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.84,0.36,0.22,0.05,0.71,0.18,0.03
51714,R. Piscopo,AM,Melbourne V FC,0.14,0.02,0.5,10.0,0.5,0.0,0.02,0.1,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.14,0.0,0.0,0.02,0.0,0.0,0.5,0.0,0.0,10.0,0.0,0.0,0.5,0.04,0.04,0.05,0.04,0.1,0.0,0.0,0.0,0.02,0.0,0.02,0.0,1.0,1.0,0.29,2.0,1.0,7.0,0.25,0.67,4.0,6.0,1.0,2.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.02,0.0,0.02,0.0
745320,Clarismario Rodrigues,LW,Melbourne V FC,0.7,0.3,0.5,8.0,0.0,0.01,0.05,0.36,0.02,0.03,0.18,0.0,0.06,0.0,0.02,0.1,0.0,0.0,0.18,0.0,0.01,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,8.0,0.0,0.0,0.0,0.32,0.26,0.12,0.07,0.63,0.13,0.05,0.25,0.0,0.02,0.28,0.25,0.67,0.33,0.5,3.0,3.0,2.0,0.4,0.67,5.0,3.0,0.0,0.0,0.0,0.25,0.67,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.35,0.03,0.0,0.19,0.11,0.18,0.01
285188,A. Paulsen,GK,Auckland FC,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159688,J. Valadon,LDM,Melbourne V FC,0.65,0.03,0.45,40.0,2.0,0.01,0.1,0.42,0.0,0.04,0.01,0.0,0.05,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.25,-0.5,0.5,1.25,0.5,0.0,0.3,0.35,0.0,0.02,0.02,0.0,0.41,0.5,0.0,22.0,18.0,0.0,1.75,0.25,0.35,0.19,0.1,0.23,0.4,0.0,0.01,0.01,0.01,0.03,0.0,0.0,0.46,0.2,0.56,26.0,5.0,9.0,0.43,0.46,23.0,13.0,1.0,1.0,0.0,0.44,0.4,1.0,0.0,0.5,0.0,0.6,0.0,16.0,15.0,1.0,0.0,2.0,1.0,5.0,0.48,0.05,0.0,0.0,0.03,0.0,0.0
51013,B. Hamill,RCB,Melbourne V FC,0.17,0.01,0.44,18.0,1.25,0.0,0.01,0.01,0.0,0.0,0.0,0.13,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,-0.5,0.0,0.17,0.0,0.0,0.01,0.0,0.0,0.44,0.0,0.0,18.0,0.0,0.0,1.25,0.0,0.0,0.15,0.01,0.03,0.14,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,0.42,3.0,3.0,12.0,0.5,0.33,12.0,3.0,0.0,0.0,1.0,0.38,0.0,0.6,0.0,0.0,0.0,0.0,2.0,8.0,1.0,5.0,0.0,0.0,0.0,2.0,0.16,0.0,0.0,0.0,0.01,0.0,0.0
800322,J. Inserra,RB,Melbourne V FC,0.5,0.2,0.43,28.0,4.0,0.0,0.07,0.4,0.01,0.0,0.02,0.0,0.01,0.0,0.04,0.14,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.02,0.0,0.02,0.11,0.03,0.0,0.0,0.75,0.0,2.25,1.0,0.0,0.15,0.35,0.0,0.07,0.13,0.0,0.47,0.38,0.0,15.0,13.0,0.0,3.75,0.25,0.0,0.2,0.3,0.11,0.39,0.16,0.0,0.0,0.19,0.06,0.13,0.0,0.4,0.67,0.35,5.0,6.0,17.0,0.43,0.55,14.0,11.0,1.0,1.0,0.0,0.33,0.33,1.0,0.0,1.0,0.0,0.67,1.0,12.0,9.0,1.0,0.0,2.0,0.0,3.0,0.31,0.13,0.01,0.01,0.14,0.03,0.01
50951,J. Brimmer,LM,Auckland FC,0.12,0.05,0.4,5.0,4.75,0.0,0.04,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,2.75,0.0,2.0,0.0,0.12,0.0,0.0,0.05,0.0,0.0,0.4,0.0,0.0,5.0,0.0,0.0,4.75,0.0,0.0,0.05,0.02,0.05,0.05,0.07,0.0,0.0,0.02,0.02,0.03,0.01,0.0,0.5,0.5,0.0,2.0,2.0,1.0,0.0,0.67,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.04,0.04,0.0,0.0,0.05,0.0,0.0
50977,J. Rawlins,RCB,Melbourne V FC,0.05,0.0,0.4,10.0,1.75,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.5,0.0,0.01,0.04,0.0,0.0,0.0,0.0,1.0,0.33,0.0,1.0,9.0,0.0,0.0,1.75,0.0,0.02,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.25,3.0,3.0,4.0,0.6,0.0,5.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0
11885,D. Arzani,RW,Melbourne V FC,1.54,0.96,0.39,23.0,1.25,0.02,0.33,0.96,0.02,0.0,0.12,0.01,0.07,0.0,0.21,0.59,0.0,0.0,0.1,0.0,0.04,0.01,0.0,0.5,0.0,0.03,0.01,0.02,0.28,0.1,0.01,0.0,0.25,0.0,1.0,0.0,0.0,1.51,0.03,0.0,0.94,0.02,0.0,0.45,0.0,0.0,20.0,3.0,0.0,1.25,0.0,0.44,0.85,0.25,0.27,1.27,0.41,0.15,0.67,0.14,0.07,0.88,0.23,0.2,0.6,0.5,10.0,5.0,8.0,0.29,0.5,7.0,14.0,0.67,3.0,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.5,1.0,5.0,12.0,0.0,0.0,1.0,1.0,2.0,0.52,0.26,0.45,0.11,0.26,0.58,0.11
