player_id,player_name,player_position,team_shortname,top_movement,top_off_ball_runs,top_choice,top_choice_attempts,top_press,top_movement_build_up,top_movement_create,top_movement_finish,top_movement_direct,top_movement_quick_break,top_movement_transition,top_movement_set_play,top_movement_chaotic,top_off_ball_runs_build_up,top_off_ball_runs_create,top_off_ball_runs_finish,top_off_ball_runs_direct,top_off_ball_runs_quick_break,top_off_ball_runs_transition,top_off_ball_runs_set_play,top_off_ball_runs_chaotic,top_off_ball_runs_behind,top_off_ball_runs_coming_short,top_off_ball_runs_cross_receiver,top_off_ball_runs_dropping_off,top_off_ball_runs_overlap,top_off_ball_runs_pulling_half_space,top_off_ball_runs_pulling_wide,top_off_ball_runs_run_ahead_of_the_ball,top_off_ball_runs_support,top_off_ball_runs_underlap,top_press_pressing,top_press_pressure,top_press_counter_press,top_press_recovery_press,top_press_other,top_movement_winning,top_movement_drawing,top_movement_loosing,top_off_ball_runs_winning,top_off_ball_runs_drawing,top_off_ball_runs_loosing,top_choice_winning,top_choice_drawing,top_choice_loosing,top_choice_attempts_winning,top_choice_attempts_drawing,top_choice_attempts_loosing,top_press_winning,top_press_drawing,top_press_loosing,top_movement_left,top_movement_center,top_movement_right,top_movement_middle_third,top_movement_attacking_third,top_movement_penalty,top_off_ball_runs_left,top_off_ball_runs_center,top_off_ball_runs_right,top_off_ball_runs_middle_third,top_off_ball_runs_attacking_third,top_off_ball_runs_penalty,top_choice_left,top_choice_center,top_choice_right,top_choice_attempts_left,top_choice_attempts_center,top_choice_attempts_right,top_choice_middle_third,top_choice_attacking_third,top_choice_attempts_middle_third,top_choice_attempts_attacking_third,top_choice_penalty,top_choice_attempts_penalty,top_choice_build_up,top_choice_create,top_choice_finish,top_choice_direct,top_choice_quick_break,top_choice_transition,top_choice_set_play,top_choice_chaotic,top_choice_attempts_build_up,top_choice_attempts_create,top_choice_attempts_finish,top_choice_attempts_direct,top_choice_attempts_quick_break,top_choice_attempts_transition,top_choice_attempts_set_play,top_choice_attempts_chaotic,top_movement_jogging,top_movement_running,top_movement_hsr,top_movement_sprinting,top_off_ball_runs_running,top_off_ball_runs_hsr,top_off_ball_runs_sprinting
797295,L. Jovanovic,CF,Adelaide United,1.88,1.07,1.0,3.0,0.0,0.01,0.42,1.01,0.01,0.0,0.32,0.08,0.02,0.0,0.23,0.72,0.0,0.0,0.1,0.0,0.02,0.38,0.0,0.62,0.0,0.0,0.03,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,1.07,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.44,1.3,0.14,0.18,1.7,1.23,0.08,0.98,0.0,0.05,1.03,0.8,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.01,0.39,0.43,0.02,0.47,0.59,0.02
133853,J. Kucharski,LW,Sydney FC,0.89,0.64,0.75,4.0,3.0,0.02,0.15,0.17,0.0,0.0,0.0,0.0,0.56,0.0,0.05,0.04,0.0,0.0,0.0,0.0,0.56,0.09,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.51,0.0,0.0,0.25,0.25,2.5,0.0,0.89,0.0,0.0,0.64,0.0,0.0,0.75,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.7,0.19,0.0,0.23,0.66,0.13,0.14,0.51,0.0,0.11,0.53,0.47,0.5,1.0,0.0,2.0,2.0,0.0,0.5,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.26,0.02,0.0,0.51,0.13,0.05,0.47
51686,A. Goodwin,CF,Adelaide United,2.81,2.16,0.75,4.0,0.25,0.05,0.81,1.78,0.01,0.1,0.01,0.0,0.06,0.0,0.63,1.52,0.0,0.0,0.0,0.0,0.01,0.52,0.0,1.43,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.6,1.21,0.0,1.21,0.95,0.0,0.75,0.0,0.0,4.0,0.0,0.0,0.25,0.0,0.33,2.38,0.1,0.35,2.45,1.79,0.08,2.01,0.06,0.14,2.02,1.62,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.89,0.38,0.99,0.47,0.5,1.19,0.47
809070,E. Cox,GK,Adelaide United,0.0,0.0,0.64,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.56,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.8,4.0,5.0,5.0,0.6,0.0,5.0,0.0,0.0,0.0,0.67,0.0,0.0,0.6,0.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18573,J. Lolley,RW,Sydney FC,2.4,0.95,0.52,23.0,1.25,0.05,0.28,1.82,0.0,0.1,0.06,0.04,0.04,0.03,0.1,0.66,0.0,0.09,0.06,0.0,0.02,0.23,0.0,0.13,0.0,0.0,0.0,0.0,0.49,0.1,0.0,0.0,0.0,0.0,1.25,0.0,1.12,1.28,0.0,0.54,0.41,0.0,0.36,0.78,0.0,14.0,9.0,0.0,1.25,0.0,0.0,0.05,1.15,1.2,0.28,2.11,1.32,0.02,0.42,0.51,0.05,0.9,0.5,0.0,0.5,0.6,1.0,12.0,10.0,0.0,0.8,8.0,15.0,0.8,5.0,1.0,0.2,0.57,0.0,0.0,0.5,0.0,1.0,1.0,5.0,14.0,0.0,0.0,2.0,0.0,1.0,1.58,0.53,0.2,0.02,0.57,0.31,0.05
2858,Douglas Costa,CF,Sydney FC,0.27,0.11,0.5,4.0,0.25,0.0,0.09,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.06,0.0,0.25,0.0,0.0,0.0,0.27,0.0,0.0,0.11,0.0,0.0,0.5,0.0,0.0,4.0,0.0,0.0,0.25,0.0,0.0,0.2,0.06,0.01,0.03,0.24,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.5,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.16,0.08,0.03,0.0,0.08,0.03,0.0
50959,S. Mauk,AM,Adelaide United,1.73,1.04,0.44,18.0,2.0,0.03,0.17,1.1,0.0,0.09,0.14,0.1,0.09,0.0,0.07,0.9,0.0,0.0,0.06,0.0,0.01,0.05,0.01,0.64,0.0,0.0,0.0,0.0,0.15,0.19,0.01,0.0,0.5,0.0,1.5,0.0,0.0,1.2,0.52,0.0,0.79,0.26,0.0,0.62,0.3,0.0,8.0,10.0,0.0,0.5,1.5,0.22,1.03,0.48,0.29,1.42,0.79,0.0,0.84,0.2,0.03,1.01,0.7,0.0,0.8,0.4,3.0,5.0,10.0,0.44,0.5,9.0,6.0,1.0,1.0,1.0,0.86,0.17,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,0.0,0.0,1.0,0.0,2.0,0.73,0.14,0.6,0.25,0.16,0.89,0.0
51646,J. Yull,LW,Adelaide United,1.06,0.59,0.43,21.0,0.75,0.02,0.24,0.6,0.02,0.04,0.04,0.03,0.08,0.0,0.06,0.43,0.02,0.0,0.03,0.0,0.06,0.03,0.01,0.17,0.0,0.0,0.0,0.0,0.22,0.16,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.43,0.63,0.0,0.13,0.46,0.0,0.5,0.36,0.0,10.0,11.0,0.0,0.25,0.5,0.51,0.38,0.17,0.29,0.77,0.11,0.3,0.19,0.1,0.1,0.49,0.11,0.5,0.33,0.38,10.0,3.0,8.0,0.56,0.43,9.0,7.0,0.67,3.0,0.0,0.62,0.2,0.0,0.0,0.0,1.0,0.5,1.0,8.0,5.0,0.0,0.0,2.0,2.0,2.0,0.54,0.31,0.12,0.07,0.35,0.24,0.0
808608,A. Ayoubi,RW,Adelaide United,0.21,0.13,0.4,5.0,0.0,0.0,0.07,0.11,0.0,0.0,0.01,0.01,0.0,0.0,0.03,0.08,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.13,0.0,0.0,0.4,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.02,0.19,0.06,0.15,0.0,0.0,0.0,0.13,0.01,0.12,0.0,0.0,0.25,1.0,0.0,4.0,1.0,0.0,0.5,1.0,4.0,0.67,3.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.11,0.09,0.0,0.0,0.09,0.03,0.01
51045,A. Cáceres,AM,Sydney FC,1.16,0.43,0.39,46.0,3.5,0.02,0.17,0.8,0.0,0.01,0.08,0.04,0.04,0.0,0.04,0.29,0.0,0.0,0.07,0.02,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.09,0.26,0.03,0.0,0.25,0.5,1.0,1.75,0.67,0.49,0.0,0.27,0.16,0.0,0.31,0.5,0.0,26.0,20.0,0.0,2.5,1.0,0.0,0.37,0.32,0.47,0.23,0.92,0.05,0.15,0.12,0.15,0.05,0.38,0.04,0.3,0.5,0.36,10.0,14.0,22.0,0.27,0.48,15.0,29.0,0.57,7.0,0.0,0.31,0.43,0.0,0.0,0.0,0.6,0.0,2.0,16.0,23.0,0.0,0.0,0.0,5.0,0.0,0.86,0.14,0.11,0.01,0.27,0.14,0.01
560893,E. Alagich,LDM,Adelaide United,0.73,0.29,0.37,41.0,8.25,0.02,0.18,0.37,0.0,0.02,0.0,0.03,0.1,0.01,0.06,0.19,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.11,0.0,0.0,0.01,0.01,0.08,0.04,0.03,0.25,2.0,0.0,4.0,2.0,0.0,0.29,0.44,0.0,0.05,0.24,0.0,0.35,0.38,0.0,17.0,24.0,0.0,0.5,7.75,0.35,0.33,0.05,0.24,0.47,0.16,0.18,0.11,0.0,0.06,0.23,0.05,0.32,0.42,0.4,19.0,12.0,10.0,0.5,0.44,22.0,9.0,1.0,1.0,0.2,0.44,0.33,0.0,0.0,0.0,0.0,0.33,5.0,25.0,6.0,0.0,0.0,1.0,1.0,3.0,0.58,0.1,0.05,0.0,0.24,0.05,0.0
998256,K. Shaw,LCB,Sydney FC,0.08,0.01,0.36,28.0,4.25,0.0,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.5,2.25,0.03,0.05,0.0,0.0,0.0,0.0,0.33,0.38,0.0,15.0,13.0,0.0,3.25,1.0,0.0,0.02,0.04,0.02,0.06,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.21,0.7,0.0,14.0,10.0,4.0,0.4,0.0,20.0,1.0,0.0,0.0,0.33,0.42,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,2.0,0.0,0.0,0.0,0.0,1.0,0.07,0.0,0.0,0.0,0.01,0.0,0.0
